SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuxiMinPressure,FuxiMinLat,FuxiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2023201N13134,2023,32,DOKSURI,2023-07-26 06:00:00,19.3,121.0,950,,19.3,121.0,976.58740234375,19.5,120.5
2023201N13134,2023,32,DOKSURI,2023-07-26 09:00:00,19.4,120.8, ,,19.4,120.8,976.58740234375,19.5,120.5
2023201N13134,2023,32,DOKSURI,2023-07-26 12:00:00,19.6,120.6,955,965.5744018554688,19.0,121.25,976.58740234375,19.5,120.5
2023201N13134,2023,32,DOKSURI,2023-07-26 15:00:00,19.8,120.3, ,,19.8,120.3,976.58740234375,19.5,120.5
2023201N13134,2023,32,DOKSURI,2023-07-26 18:00:00,20.0,120.0,955,962.380126953125,19.0,121.0,977.753662109375,20.5,120.0
2023201N13134,2023,32,DOKSURI,2023-07-26 21:00:00,20.4,119.9, ,,20.4,119.9,977.753662109375,20.5,120.0
2023201N13134,2023,32,DOKSURI,2023-07-27 00:00:00,20.7,119.7,955,959.2491455078125,19.25,121.0,978.1959228515625,20.5,119.5
2023201N13134,2023,32,DOKSURI,2023-07-27 03:00:00,20.9,119.4, ,,20.9,119.4,978.1959228515625,20.5,119.5
2023201N13134,2023,32,DOKSURI,2023-07-27 06:00:00,21.1,119.3,955,956.0233764648438,19.25,121.0,974.780029296875,21.0,119.5
2023201N13134,2023,32,DOKSURI,2023-07-27 09:00:00,21.4,119.2, ,,21.4,119.2,974.780029296875,21.0,119.5
2023201N13134,2023,32,DOKSURI,2023-07-27 12:00:00,21.8,119.1,955,953.0189208984375,19.25,121.0,972.1751708984375,22.0,119.0
2023201N13134,2023,32,DOKSURI,2023-07-27 15:00:00,22.2,119.1, ,,22.2,119.1,972.1751708984375,22.0,119.0
2023201N13134,2023,32,DOKSURI,2023-07-27 18:00:00,22.8,119.0,955,949.951171875,19.25,121.0,969.7665405273438,23.0,118.5
2023201N13134,2023,32,DOKSURI,2023-07-27 21:00:00,23.5,118.9, ,,23.5,118.9,969.7665405273438,23.0,118.5
2023201N13134,2023,32,DOKSURI,2023-07-28 00:00:00,24.2,118.8,965,961.5895385742188,20.25,120.5,967.9657592773438,24.0,118.0
2023201N13134,2023,32,DOKSURI,2023-07-28 03:00:00,24.9,118.6, ,,24.9,118.6,967.9657592773438,24.0,118.0
2023201N13134,2023,32,DOKSURI,2023-07-28 06:00:00,25.5,118.3,985,967.060791015625,24.5,120.25,979.6581420898438,25.0,117.5
2023201N13134,2023,32,DOKSURI,2023-07-28 09:00:00,26.3,118.1, ,,26.3,118.1,979.6581420898438,25.0,117.5
2023201N13134,2023,32,DOKSURI,2023-07-28 12:00:00,27.1,117.7,994,963.613525390625,24.5,120.25,988.7974853515625,27.0,117.0
2023201N13134,2023,32,DOKSURI,2023-07-28 15:00:00,28.0,117.4, ,,28.0,117.4,988.7974853515625,27.0,117.0
2023201N13134,2023,32,DOKSURI,2023-07-28 18:00:00,28.7,117.1,996,961.2100219726562,24.75,120.25,990.36962890625,28.5,116.5
2023201N13134,2023,32,DOKSURI,2023-07-28 21:00:00,29.6,116.5, ,,29.6,116.5,990.36962890625,28.5,116.5
