SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuxiMinPressure,FuxiMinLat,FuxiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2022254N24143,2022,70,NANMADOL,2022-09-19 18:00:00,37.6,138.1,988,974.9039916992188,35.75,134.25,988.7952880859375,37.5,138.5
2022254N24143,2022,70,NANMADOL,2022-09-19 21:00:00,38.3,140.5, ,,38.3,140.5,988.7952880859375,37.5,138.5
2022254N24143,2022,70,NANMADOL,2022-09-20 00:00:00,38.9,142.9,994,983.3955688476562,37.75,139.0,993.2700805664062,42.5,145.5
2022254N24143,2022,70,NANMADOL,2022-09-20 03:00:00,38.7,145.3, ,,38.7,145.3,993.2700805664062,42.5,145.5
2022254N24143,2022,70,NANMADOL,2022-09-20 06:00:00,38.4,147.3, ,994.5831909179688,34.5,150.25,997.8970336914062,42.0,148.0
2022263N18137,2022,74,TALAS,2022-09-19 18:00:00,17.9,137.3, ,996.804931640625,20.5,134.25,1004.6102905273438,19.0,137.5
2022263N18137,2022,74,TALAS,2022-09-19 21:00:00,18.1,137.7, ,,18.1,137.7,1004.6102905273438,19.0,137.5
2022263N18137,2022,74,TALAS,2022-09-20 00:00:00,18.4,138.1, ,992.8358764648438,20.5,134.25,1005.8175659179688,19.5,138.0
2022263N18137,2022,74,TALAS,2022-09-20 03:00:00,18.8,138.5, ,,18.8,138.5,1005.8175659179688,19.5,138.0
2022263N18137,2022,74,TALAS,2022-09-20 06:00:00,19.3,139.0, ,986.3526000976562,22.5,140.25,1004.114501953125,20.0,140.0
