SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuxiMinPressure,FuxiMinLat,FuxiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2022287N26154,2022,93,HAITANG,2022-10-14 15:00:00,27.4,154.3, ,,27.4,154.3,1001.4652099609375,27.5,154.5
2022287N26154,2022,93,HAITANG,2022-10-14 18:00:00,27.4,154.1, ,996.2909545898438,26.75,156.25,999.7941284179688,28.0,153.5
2022287N26154,2022,93,HAITANG,2022-10-14 21:00:00,27.5,153.8, ,,27.5,153.8,999.7941284179688,28.0,153.5
2022287N26154,2022,93,HAITANG,2022-10-15 00:00:00,27.6,153.6, ,992.3615112304688,26.5,156.25,1001.8375244140625,27.5,152.5
2022287N26154,2022,93,HAITANG,2022-10-15 03:00:00,27.8,153.5, ,,27.8,153.5,1001.8375244140625,27.5,152.5
2022287N26154,2022,93,HAITANG,2022-10-15 06:00:00,27.8,153.4, ,988.3133544921875,26.5,156.25,1001.68408203125,26.5,152.0
2022287N26154,2022,93,HAITANG,2022-10-15 09:00:00,27.4,153.0, ,,27.4,153.0,1001.68408203125,26.5,152.0
2022287N26154,2022,93,HAITANG,2022-10-15 12:00:00,27.0,152.7, ,984.5340576171875,26.5,156.25,1002.7220458984375,26.5,152.0
2022287N26154,2022,93,HAITANG,2022-10-15 15:00:00,26.8,152.8, ,,26.8,152.8,1002.7220458984375,26.5,152.0
2022287N26154,2022,93,HAITANG,2022-10-15 18:00:00,26.7,153.1, ,980.659912109375,26.5,156.25,1001.1710205078125,26.5,152.5
2022287N26154,2022,93,HAITANG,2022-10-15 21:00:00,26.6,153.3, ,,26.6,153.3,1001.1710205078125,26.5,152.5
2022287N26154,2022,93,HAITANG,2022-10-16 00:00:00,26.6,153.5, ,983.2374267578125,22.75,150.25,1004.15869140625,26.5,153.5
2022288N25158,2022,94,UNNAMED,2022-10-14 15:00:00,25.1,157.6, ,,25.1,157.6,1001.4652099609375,27.5,154.5
2022288N25158,2022,94,UNNAMED,2022-10-14 18:00:00,26.6,158.0, ,996.2909545898438,26.75,156.25,1000.336669921875,28.0,154.0
2022288N25158,2022,94,UNNAMED,2022-10-14 21:00:00,28.1,158.2, ,,28.1,158.2,1001.1266479492188,27.5,154.5
2022288N25158,2022,94,UNNAMED,2022-10-15 00:00:00,29.6,158.5, ,992.3615112304688,26.5,156.25,1003.9874877929688,28.0,154.5
2022288N25158,2022,94,UNNAMED,2022-10-15 03:00:00,31.1,159.1, ,,31.1,159.1,1005.5399780273438,28.0,155.5
2022288N25158,2022,94,UNNAMED,2022-10-15 06:00:00,32.4,160.0, ,989.3095092773438,28.5,156.25,1002.58154296875,32.5,157.5
2022288N25158,2022,94,UNNAMED,2022-10-15 09:00:00,33.7,161.3, ,,33.7,161.3,1002.58154296875,32.5,157.5
2022288N25158,2022,94,UNNAMED,2022-10-15 12:00:00,34.7,163.0, ,992.0767822265625,30.75,160.25,1005.6845092773438,33.0,159.0
2022288N25158,2022,94,UNNAMED,2022-10-15 15:00:00,35.4,164.9, ,,35.4,164.9,1006.9295043945312,34.5,161.0
2022288N25158,2022,94,UNNAMED,2022-10-15 18:00:00,35.9,166.8, ,993.2153930664062,32.5,164.25,1004.02099609375,35.5,163.0
2022288N25158,2022,94,UNNAMED,2022-10-15 21:00:00,36.2,168.5, ,,36.2,168.5,1004.7260131835938,36.0,164.5
2022288N25158,2022,94,UNNAMED,2022-10-16 00:00:00,36.5,170.0, ,995.7533569335938,32.5,172.25,1001.2686767578125,36.5,166.5
