SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuxiMinPressure,FuxiMinLat,FuxiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2024220N25141,2024,39,MARIA,2024-08-12 12:00:00,40.3,139.8, ,993.8004760742188,40.0,140.0,1001.1088256835938,40.0,139.0
2024220N25141,2024,39,MARIA,2024-08-12 15:00:00,40.5,139.2, ,,40.5,139.2,1001.1088256835938,40.0,139.0
2024220N25141,2024,39,MARIA,2024-08-12 18:00:00,40.8,138.8, ,990.2267456054688,40.0,140.0,1001.71826171875,41.0,139.0
2024220N25141,2024,39,MARIA,2024-08-12 21:00:00,41.2,138.7, ,,41.2,138.7,1001.71826171875,41.0,139.0
2024220N25141,2024,39,MARIA,2024-08-13 00:00:00,41.7,138.9, ,996.6783447265625,44.75,140.25,1003.610595703125,41.5,139.0
2024226N24137,2024,42,AMPIL,2024-08-12 12:00:00,23.6,136.7, ,995.5872802734375,22.75,136.5,1000.3488159179688,23.5,137.5
2024226N24137,2024,42,AMPIL,2024-08-12 15:00:00,24.1,137.4, ,,24.1,137.4,1000.3488159179688,23.5,137.5
2024226N24137,2024,42,AMPIL,2024-08-12 18:00:00,24.4,137.9, ,991.5549926757812,22.75,136.25,998.3032836914062,24.5,138.0
2024226N24137,2024,42,AMPIL,2024-08-12 21:00:00,24.5,138.1, ,,24.5,138.1,998.3032836914062,24.5,138.0
2024226N24137,2024,42,AMPIL,2024-08-13 00:00:00,24.5,138.2, ,992.2982177734375,22.5,140.25,999.0806274414062,25.0,138.0
