SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2012296N06135,2012,78,SON-TINH,2012-10-24 00:00:00,9.7,126.4,996.0,1003.137939453125,9.75,126.25,1001.18359375,10.0,126.5
2012296N06135,2012,78,SON-TINH,2012-10-24 06:00:00,10.7,125.1,996.0,1000.710693359375,10.5,124.5,998.779296875,11.0,125.5
2012296N06135,2012,78,SON-TINH,2012-10-24 12:00:00,11.4,124.0,996.0,1002.4540405273438,11.25,123.75,1000.0903930664062,12.0,124.0
2012296N06135,2012,78,SON-TINH,2012-10-24 18:00:00,12.0,122.5,989.0,999.477294921875,12.0,122.5,998.5175170898438,12.5,122.5
2012296N06135,2012,78,SON-TINH,2012-10-25 00:00:00,12.8,121.0,989.0,1003.0272827148438,12.0,120.75,998.908447265625,13.0,121.5
2012296N06135,2012,78,SON-TINH,2012-10-25 06:00:00,13.8,119.5,989.0,1000.5050659179688,13.5,120.0,998.4924926757812,13.5,120.0
2012296N06135,2012,78,SON-TINH,2012-10-25 12:00:00,14.2,117.9,989.0,1000.8845825195312,13.5,118.75,997.3650512695312,13.5,118.5
2012296N06135,2012,78,SON-TINH,2012-10-25 18:00:00,14.4,116.9,989.0,999.477294921875,13.75,117.5,995.5322875976562,13.5,117.5
2012296N06135,2012,78,SON-TINH,2012-10-26 00:00:00,14.6,115.7,985.0,1001.1693115234375,14.25,116.25,996.0077514648438,14.0,116.5
2012296N06135,2012,78,SON-TINH,2012-10-26 06:00:00,14.9,114.6,982.0,997.5955200195312,15.25,115.0,990.886962890625,14.5,115.5
2012296N06135,2012,78,SON-TINH,2012-10-26 12:00:00,15.5,113.5,982.0,997.8643798828125,15.75,114.25,990.9257202148438,15.0,114.5
2012296N06135,2012,78,SON-TINH,2012-10-26 18:00:00,16.1,112.3,974.0,996.99462890625,16.0,112.75,986.66162109375,15.0,113.0
2012296N06135,2012,78,SON-TINH,2012-10-27 00:00:00,16.6,111.0,974.0,997.7853393554688,16.25,112.0,990.9058837890625,15.0,111.5
2012296N06135,2012,78,SON-TINH,2012-10-27 06:00:00,17.0,109.7,963.0,996.0300903320312,17.0,111.0,985.3912353515625,15.5,110.5
2012296N06135,2012,78,SON-TINH,2012-10-27 12:00:00,17.5,108.9,944.0,1004.9960327148438,19.75,112.75,985.9171142578125,16.0,109.5
