SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2007324N10140,2007,85,MITAG,2007-11-24 12:00:00,14.8,125.5,959.0,980.9761962890625,14.75,126.0,976.4381103515625,15.0,125.5
2007324N10140,2007,85,MITAG,2007-11-24 18:00:00,15.1,125.0,963.0,979.679443359375,15.0,125.75,972.7351684570312,15.5,125.0
2007324N10140,2007,85,MITAG,2007-11-25 00:00:00,15.5,124.6,963.0,982.9685668945312,16.0,124.75,973.3071899414062,16.0,124.5
2007324N10140,2007,85,MITAG,2007-11-25 06:00:00,16.2,123.9,963.0,981.482177734375,16.75,123.75,973.8113403320312,17.5,123.5
2007324N10140,2007,85,MITAG,2007-11-25 12:00:00,16.8,123.2,963.0,986.494873046875,17.5,122.75,981.1289672851562,18.0,122.5
2007324N10140,2007,85,MITAG,2007-11-25 18:00:00,17.5,122.0,967.0,989.119873046875,18.0,121.5,982.1361694335938,19.0,121.0
2007324N10140,2007,85,MITAG,2007-11-26 00:00:00,18.3,121.1,967.0,991.85546875,18.75,120.25,983.5128173828125,19.5,120.5
2007324N10140,2007,85,MITAG,2007-11-26 06:00:00,19.1,120.7,974.0,990.1793212890625,19.25,119.75,984.5977172851562,20.0,120.5
2007324N10140,2007,85,MITAG,2007-11-26 12:00:00,19.7,120.6,974.0,992.2982177734375,19.75,120.0,985.8681030273438,20.0,120.5
2007324N10140,2007,85,MITAG,2007-11-26 18:00:00,20.2,120.9,982.0,991.5549926757812,20.0,120.0,990.2622680664062,20.0,120.5
2007324N10140,2007,85,MITAG,2007-11-27 00:00:00,20.3,121.5,989.0,995.2947387695312,20.0,120.75,993.4714965820312,19.5,121.0
2007324N10140,2007,85,MITAG,2007-11-27 06:00:00,20.3,122.9,993.0,996.3463134765625,20.0,122.25,992.9964599609375,19.5,122.0
2007324N10140,2007,85,MITAG,2007-11-27 12:00:00,20.3,124.1,993.0,982.715576171875,24.0,122.0,996.7611083984375,19.5,123.0
