SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2007223N19136,2007,44,SEPAT,2007-08-16 00:00:00,17.2,126.6,918.0,983.8540649414062,16.75,126.25,971.6051635742188,17.0,126.5
2007223N19136,2007,44,SEPAT,2007-08-16 06:00:00,17.9,126.1,918.0,980.9129028320312,17.25,126.0,968.0340576171875,17.5,126.0
2007223N19136,2007,44,SEPAT,2007-08-16 12:00:00,18.7,125.6,918.0,980.6282958984375,18.0,125.25,964.1157836914062,18.5,125.5
2007223N19136,2007,44,SEPAT,2007-08-16 18:00:00,19.4,124.8,918.0,976.8331298828125,19.0,124.75,962.3023681640625,19.5,125.0
2007223N19136,2007,44,SEPAT,2007-08-17 00:00:00,20.4,124.2,922.0,975.8211059570312,19.5,124.0,961.5809326171875,20.0,124.5
2007223N19136,2007,44,SEPAT,2007-08-17 06:00:00,21.0,123.4,933.0,973.512451171875,20.25,123.25,961.640380859375,21.0,123.5
2007223N19136,2007,44,SEPAT,2007-08-17 12:00:00,21.8,122.9,937.0,973.4176025390625,20.75,122.5,959.0804443359375,21.5,123.0
2007223N19136,2007,44,SEPAT,2007-08-17 18:00:00,22.7,122.0,944.0,974.334716796875,21.25,122.0,957.9129638671875,22.5,122.5
2007223N19136,2007,44,SEPAT,2007-08-18 00:00:00,23.6,121.0,948.0,982.984375,22.0,121.0,960.7135009765625,23.0,122.0
2007223N19136,2007,44,SEPAT,2007-08-18 06:00:00,24.0,119.9,959.0,983.5062255859375,23.75,120.25,973.5653686523438,24.0,120.5
2007223N19136,2007,44,SEPAT,2007-08-18 12:00:00,24.4,119.5,967.0,986.8427124023438,23.25,119.25,979.09912109375,23.5,120.0
2007223N19136,2007,44,SEPAT,2007-08-18 18:00:00,24.8,119.0,974.0,988.0128784179688,23.75,118.75,980.4971313476562,25.0,120.5
2007223N19136,2007,44,SEPAT,2007-08-19 00:00:00,25.2,118.5,982.0,992.31396484375,24.0,118.5,982.862548828125,25.5,120.0
2007223N19136,2007,44,SEPAT,2007-08-19 06:00:00,25.6,118.2,989.0,993.83203125,24.0,118.25,984.623291015625,25.5,119.5
2007223N19136,2007,44,SEPAT,2007-08-19 12:00:00,26.1,117.8,996.0,,26.1,117.8,988.5189819335938,26.0,119.5
