SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2010256N17137,2010,59,FANAPI,2010-09-16 18:00:00,22.2,128.4,970.0,987.0008544921875,22.0,128.25,986.9710083007812,22.0,128.0
2010256N17137,2010,59,FANAPI,2010-09-17 00:00:00,22.4,128.3,967.0,987.0798950195312,22.5,128.25,982.6652221679688,22.0,128.5
2010256N17137,2010,59,FANAPI,2010-09-17 06:00:00,22.8,128.1,963.0,982.5890502929688,23.0,128.0,979.291259765625,22.5,128.0
2010256N17137,2010,59,FANAPI,2010-09-17 12:00:00,23.1,127.7,959.0,982.304443359375,23.0,127.75,978.833251953125,23.0,127.5
2010256N17137,2010,59,FANAPI,2010-09-17 18:00:00,23.3,126.8,956.0,979.6162719726562,23.25,127.0,973.3909912109375,23.0,127.0
2010256N17137,2010,59,FANAPI,2010-09-18 00:00:00,23.4,126.1,948.0,980.7073364257812,23.75,126.25,974.5850830078125,23.0,126.0
2010256N17137,2010,59,FANAPI,2010-09-18 06:00:00,23.8,125.3,944.0,977.7186889648438,24.0,125.5,970.2691650390625,23.5,125.5
2010256N17137,2010,59,FANAPI,2010-09-18 12:00:00,23.9,124.3,944.0,977.6238403320312,24.0,124.75,966.6856079101562,23.5,124.5
2010256N17137,2010,59,FANAPI,2010-09-18 18:00:00,24.0,123.1,944.0,978.857177734375,24.25,123.5,966.5873413085938,23.5,123.5
2010256N17137,2010,59,FANAPI,2010-09-19 00:00:00,23.7,121.7,944.0,982.77880859375,23.75,122.0,969.6358642578125,23.5,122.0
2010256N17137,2010,59,FANAPI,2010-09-19 06:00:00,23.1,120.7,967.0,986.3683471679688,23.5,121.75,982.2991333007812,23.0,121.5
2010256N17137,2010,59,FANAPI,2010-09-19 12:00:00,23.3,119.8,970.0,991.143798828125,24.0,120.5,986.167724609375,24.0,120.5
2010256N17137,2010,59,FANAPI,2010-09-19 18:00:00,23.5,118.9,970.0,991.2545166015625,23.75,119.5,988.1576538085938,23.5,119.5
2010256N17137,2010,59,FANAPI,2010-09-20 00:00:00,23.6,117.4,974.0,994.3696899414062,24.0,118.5,987.197509765625,23.5,118.5
2010256N17137,2010,59,FANAPI,2010-09-20 06:00:00,23.5,116.1,985.0,996.0300903320312,23.75,117.0,990.89111328125,24.0,117.0
2010256N17137,2010,59,FANAPI,2010-09-20 12:00:00,23.8,114.9,993.0,1001.449951171875,19.75,120.75,995.511474609375,24.0,116.5
