SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2007216N18138,2007,41,PABUK,2007-08-05 12:00:00,20.2,134.1,993.0,1004.735107421875,20.5,132.75,1005.7008056640625,19.5,131.5
2007216N18138,2007,41,PABUK,2007-08-05 18:00:00,20.4,133.1,989.0,1002.7584228515625,21.0,131.75,1004.3512573242188,19.5,130.5
2007216N18138,2007,41,PABUK,2007-08-06 00:00:00,20.8,131.5,989.0,1003.7190551757812,21.25,130.0,1006.151611328125,20.5,129.5
2007216N18138,2007,41,PABUK,2007-08-06 06:00:00,21.4,130.2,989.0,1001.5803833007812,21.5,128.75,1003.773681640625,21.5,128.0
2007216N18138,2007,41,PABUK,2007-08-06 12:00:00,21.7,128.6,985.0,1001.2088012695312,21.25,127.5,1003.6133422851562,21.0,126.5
2007216N18138,2007,41,PABUK,2007-08-06 18:00:00,21.8,127.0,982.0,998.4810791015625,21.25,126.25,1002.073974609375,21.0,125.5
2007216N18138,2007,41,PABUK,2007-08-07 00:00:00,21.9,125.0,974.0,997.5322875976562,21.25,124.75,1002.2073974609375,21.0,124.5
2007216N18138,2007,41,PABUK,2007-08-07 06:00:00,22.2,123.3,974.0,995.2393798828125,21.25,123.25,999.92041015625,18.5,128.5
2007216N18138,2007,41,PABUK,2007-08-07 12:00:00,22.0,122.1,970.0,993.6581420898438,21.25,122.0,1000.2588500976562,19.5,126.5
2007216N18138,2007,41,PABUK,2007-08-07 18:00:00,22.1,120.4,974.0,991.9977416992188,21.5,120.75,998.441162109375,20.0,124.5
2007216N18138,2007,41,PABUK,2007-08-08 00:00:00,22.3,118.7,982.0,993.2549438476562,21.75,119.0,999.1541137695312,20.5,124.0
2007216N18138,2007,41,PABUK,2007-08-08 06:00:00,22.3,117.5,982.0,992.5037231445312,21.75,117.25,996.7849731445312,20.5,121.0
2007216N18138,2007,41,PABUK,2007-08-08 12:00:00,22.2,116.2,989.0,993.6897583007812,21.75,114.75,995.3995361328125,20.5,120.0
2007216N18138,2007,41,PABUK,2007-08-08 18:00:00,22.2,114.9,996.0,993.887451171875,21.5,113.0,994.4048461914062,20.5,119.5
2007216N18138,2007,41,PABUK,2007-08-09 00:00:00,22.0,113.8,996.0,,22.0,113.8,995.8517456054688,20.5,119.0
