SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2009215N20133,2009,45,MORAKOT,2009-08-05 00:00:00,22.7,133.2,982.0,979.1260375976562,23.25,133.0,978.3095092773438,23.0,133.0
2009215N20133,2009,45,MORAKOT,2009-08-05 06:00:00,22.8,132.2,978.0,976.4852905273438,23.25,132.25,975.5957641601562,23.0,132.0
2009215N20133,2009,45,MORAKOT,2009-08-05 12:00:00,23.0,130.9,987.0,975.7578735351562,23.25,131.0,975.509033203125,23.5,130.5
2009215N20133,2009,45,MORAKOT,2009-08-05 18:00:00,23.2,129.4,967.0,972.4371948242188,23.25,129.75,971.9034423828125,23.5,129.5
2009215N20133,2009,45,MORAKOT,2009-08-06 00:00:00,23.2,128.1,963.0,972.7850952148438,23.25,128.0,973.2931518554688,24.0,128.0
2009215N20133,2009,45,MORAKOT,2009-08-06 06:00:00,23.2,126.8,963.0,970.0968627929688,23.25,127.0,965.3972778320312,23.5,126.0
2009215N20133,2009,45,MORAKOT,2009-08-06 12:00:00,23.4,125.4,963.0,968.5471801757812,23.25,126.0,956.2609252929688,23.5,124.5
2009215N20133,2009,45,MORAKOT,2009-08-06 18:00:00,23.4,124.0,957.0,966.364990234375,23.5,125.0,959.3440551757812,23.5,123.5
2009215N20133,2009,45,MORAKOT,2009-08-07 00:00:00,23.5,123.1,954.0,967.883056640625,23.5,124.0,963.1029052734375,24.0,122.5
2009215N20133,2009,45,MORAKOT,2009-08-07 06:00:00,23.5,122.4,963.0,966.5547485351562,23.5,123.25,969.7600708007812,23.0,122.0
2009215N20133,2009,45,MORAKOT,2009-08-07 12:00:00,23.6,122.0,960.0,967.2505493164062,23.75,122.75,974.74365234375,24.5,120.5
2009215N20133,2009,45,MORAKOT,2009-08-07 18:00:00,24.0,121.4,985.0,969.05322265625,23.75,122.0,974.8378295898438,24.0,119.5
2009215N20133,2009,45,MORAKOT,2009-08-08 00:00:00,24.5,121.1,982.0,972.0260009765625,23.75,122.0,976.5843505859375,24.0,119.5
2009215N20133,2009,45,MORAKOT,2009-08-08 06:00:00,24.8,120.7,982.0,972.7850952148438,24.0,122.0,976.0648193359375,24.0,119.5
2009215N20133,2009,45,MORAKOT,2009-08-08 12:00:00,25.1,120.5,977.0,975.441650390625,24.0,122.0,976.9413452148438,24.5,119.5
2009215N20133,2009,45,MORAKOT,2009-08-08 18:00:00,25.3,120.4,989.0,977.35498046875,25.25,121.0,977.81591796875,25.0,119.0
2009215N20133,2009,45,MORAKOT,2009-08-09 00:00:00,25.8,120.4,990.0,981.4505615234375,25.5,121.0,982.7592163085938,25.5,119.0
2009215N20133,2009,45,MORAKOT,2009-08-09 06:00:00,26.2,120.1,987.0,983.93310546875,27.25,121.0,984.8203735351562,27.0,118.0
2009215N20133,2009,45,MORAKOT,2009-08-09 12:00:00,26.7,119.8,992.0,999.7698364257812,27.25,121.75,986.8502197265625,27.0,118.0
