SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2008229N13147,2008,53,NURI,2008-08-18 12:00:00,16.3,130.1,974.0,997.0183715820312,16.25,130.25,997.39990234375,16.0,130.0
2008229N13147,2008,53,NURI,2008-08-18 18:00:00,16.7,128.5,970.0,993.2390747070312,16.75,128.75,996.2664184570312,16.5,128.5
2008229N13147,2008,53,NURI,2008-08-19 00:00:00,17.1,126.9,967.0,991.096435546875,17.25,127.0,996.6746215820312,17.0,127.0
2008229N13147,2008,53,NURI,2008-08-19 06:00:00,17.6,125.5,956.0,988.9932861328125,17.75,125.5,994.9071044921875,17.5,126.0
2008229N13147,2008,53,NURI,2008-08-19 12:00:00,18.1,124.3,956.0,988.2184448242188,18.0,124.0,994.0601806640625,18.0,124.5
2008229N13147,2008,53,NURI,2008-08-19 18:00:00,18.5,123.0,952.0,986.89013671875,18.5,122.75,989.8856811523438,18.5,123.0
2008229N13147,2008,53,NURI,2008-08-20 00:00:00,18.7,122.0,948.0,990.2109375,19.0,121.25,990.53173828125,19.0,122.5
2008229N13147,2008,53,NURI,2008-08-20 06:00:00,18.9,121.1,952.0,988.2974853515625,19.0,120.0,990.0021362304688,19.0,121.5
2008229N13147,2008,53,NURI,2008-08-20 12:00:00,19.6,120.5,956.0,988.8035278320312,19.25,119.25,984.9944458007812,19.5,120.5
2008229N13147,2008,53,NURI,2008-08-20 18:00:00,19.9,119.1,963.0,986.1311645507812,20.0,118.0,985.878173828125,20.0,119.5
2008229N13147,2008,53,NURI,2008-08-21 00:00:00,20.1,118.1,967.0,986.7952880859375,20.25,117.0,985.4866333007812,20.5,118.5
2008229N13147,2008,53,NURI,2008-08-21 06:00:00,20.3,117.2,970.0,984.1071166992188,20.75,116.0,988.248779296875,21.0,117.5
2008229N13147,2008,53,NURI,2008-08-21 12:00:00,20.6,116.6,974.0,983.5062255859375,21.0,115.25,987.828125,21.5,117.0
2008229N13147,2008,53,NURI,2008-08-21 18:00:00,21.0,115.9,974.0,982.65234375,21.5,114.75,991.1908569335938,22.0,116.0
2008229N13147,2008,53,NURI,2008-08-22 00:00:00,21.5,115.2,982.0,985.9255981445312,22.0,114.0,992.7533569335938,22.5,115.5
2008229N13147,2008,53,NURI,2008-08-22 06:00:00,22.1,114.5,985.0,990.4481201171875,22.5,113.25,994.6690063476562,22.5,115.0
2008229N13147,2008,53,NURI,2008-08-22 12:00:00,22.5,114.1,993.0,998.2597045898438,23.75,109.25,999.3826293945312,23.0,114.5
