SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2014197N10137,2014,42,MATMO,2014-07-20 18:00:00,15.1,127.8,970.0,989.0091552734375,15.5,127.75,989.706787109375,16.0,128.0
2014197N10137,2014,42,MATMO,2014-07-21 00:00:00,16.5,127.3,970.0,989.6890869140625,16.25,126.75,989.4520263671875,17.0,127.0
2014197N10137,2014,42,MATMO,2014-07-21 06:00:00,17.9,126.4,970.0,986.415771484375,17.5,126.0,987.2199096679688,18.5,126.5
2014197N10137,2014,42,MATMO,2014-07-21 12:00:00,18.5,125.3,967.0,986.55810546875,18.25,125.0,986.4872436523438,19.0,125.0
2014197N10137,2014,42,MATMO,2014-07-21 18:00:00,19.4,124.4,963.0,982.65234375,19.5,124.0,981.7044677734375,20.0,124.5
2014197N10137,2014,42,MATMO,2014-07-22 00:00:00,20.5,123.7,963.0,983.000244140625,20.5,123.0,979.0106201171875,21.0,123.5
2014197N10137,2014,42,MATMO,2014-07-22 06:00:00,21.9,122.7,959.0,979.6953125,21.25,122.25,975.9163818359375,22.0,123.0
2014197N10137,2014,42,MATMO,2014-07-22 12:00:00,22.6,122.0,959.0,983.0317993164062,22.5,121.75,976.35400390625,23.0,122.5
2014197N10137,2014,42,MATMO,2014-07-22 18:00:00,23.5,121.0,963.0,983.5853271484375,24.25,120.25,984.6040649414062,23.5,121.5
2014197N10137,2014,42,MATMO,2014-07-23 00:00:00,24.4,120.1,970.0,987.79150390625,24.25,119.75,985.3290405273438,24.5,120.5
2014197N10137,2014,42,MATMO,2014-07-23 06:00:00,25.1,119.6,974.0,988.4398193359375,25.0,118.75,981.11328125,25.0,120.0
2014197N10137,2014,42,MATMO,2014-07-23 12:00:00,25.7,118.8,989.0,992.408935546875,25.25,118.25,980.9163208007812,26.0,120.0
2014197N10137,2014,42,MATMO,2014-07-23 18:00:00,26.5,118.2,996.0,1006.3638305664062,27.75,114.75,988.7232055664062,27.0,119.5
