SID,SEASON,NUMBER,NAME,ISO_TIME,LAT,LON,WMO_PRES,FuXiMinPressure,FuXiMinLat,FuXiMinLon,ECMWFMinPressure,ECMWFMinLat,ECMWFMinLon
2008206N22133,2008,43,FUNG-WONG,2008-07-26 00:00:00,21.5,127.8,982.0,990.66943359375,21.5,127.5,992.0271606445312,22.0,127.5
2008206N22133,2008,43,FUNG-WONG,2008-07-26 06:00:00,21.3,127.0,978.0,987.0008544921875,21.5,126.75,989.2549438476562,21.5,126.5
2008206N22133,2008,43,FUNG-WONG,2008-07-26 12:00:00,21.3,126.1,974.0,984.7554931640625,21.25,126.0,988.0764770507812,21.5,126.5
2008206N22133,2008,43,FUNG-WONG,2008-07-26 18:00:00,21.2,125.6,970.0,981.46630859375,21.25,125.5,986.0575561523438,21.5,125.5
2008206N22133,2008,43,FUNG-WONG,2008-07-27 00:00:00,21.6,124.9,967.0,980.1063842773438,21.75,124.75,986.3302612304688,22.0,125.0
2008206N22133,2008,43,FUNG-WONG,2008-07-27 06:00:00,22.1,124.0,959.0,977.6395874023438,22.0,124.0,983.934326171875,22.5,124.0
2008206N22133,2008,43,FUNG-WONG,2008-07-27 12:00:00,22.7,123.1,956.0,975.916015625,22.5,122.75,982.2647094726562,23.0,123.5
2008206N22133,2008,43,FUNG-WONG,2008-07-27 18:00:00,23.0,122.4,952.0,975.22021484375,23.0,122.0,980.8203735351562,23.5,122.5
2008206N22133,2008,43,FUNG-WONG,2008-07-28 00:00:00,23.5,121.3,959.0,980.2171020507812,24.0,120.5,983.8506469726562,24.5,120.5
2008206N22133,2008,43,FUNG-WONG,2008-07-28 06:00:00,24.3,120.6,970.0,980.2645263671875,24.5,120.5,981.9293212890625,25.0,121.0
2008206N22133,2008,43,FUNG-WONG,2008-07-28 12:00:00,25.1,119.8,978.0,983.126708984375,24.75,119.75,982.8269653320312,25.0,120.0
2008206N22133,2008,43,FUNG-WONG,2008-07-28 18:00:00,26.0,119.0,989.0,985.3563232421875,25.25,119.25,985.7093505859375,25.5,119.5
2008206N22133,2008,43,FUNG-WONG,2008-07-29 00:00:00,26.5,118.3,996.0,998.5838012695312,25.5,119.25,990.1234130859375,26.5,118.5
